Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
27,1720177991592,05/07/2024 11:13:11,1720181591592,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
28,1720177991592,05/07/2024 11:13:11,1720181591592,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£120 for sure,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
29,1720177991593,05/07/2024 11:13:11,1720181591593,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
30,1720177991593,05/07/2024 11:13:11,1720181591593,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£110 for sure,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
31,1720177991594,05/07/2024 11:13:11,1720181591594,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
32,1720177991594,05/07/2024 11:13:11,1720181591594,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£115 for sure,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
33,1720177991596,05/07/2024 11:13:11,1720181591596,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
34,1720177991597,05/07/2024 11:13:11,1720181591597,1,05/07/2024 13:13:11,172913,29,questionnaire-x6vn,,38769096,BLIND,11376521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,,,,,info,,END,,,,,
1,1720180649760,05/07/2024 11:57:29,1720184249760,1,05/07/2024 13:57:29,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720180703691,05/07/2024 11:58:23,1720184303691,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
3,1720180703693,05/07/2024 11:58:23,1720184303693,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
4,1720180703694,05/07/2024 11:58:23,1720184303694,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
5,1720180703696,05/07/2024 11:58:23,1720184303696,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
6,1720180703697,05/07/2024 11:58:23,1720184303697,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
7,1720180703699,05/07/2024 11:58:23,1720184303699,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
8,1720180703701,05/07/2024 11:58:23,1720184303701,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
9,1720180703703,05/07/2024 11:58:23,1720184303703,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
10,1720180703707,05/07/2024 11:58:23,1720184303707,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
11,1720180703710,05/07/2024 11:58:23,1720184303710,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
12,1720180703712,05/07/2024 11:58:23,1720184303712,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£85 for sure,,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
13,1720180703713,05/07/2024 11:58:23,1720184303713,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
14,1720180703716,05/07/2024 11:58:23,1720184303716,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£100 for sure,,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
15,1720180703717,05/07/2024 11:58:23,1720184303717,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
16,1720180703719,05/07/2024 11:58:23,1720184303719,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,Please select this option for this question.,,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
17,1720180703723,05/07/2024 11:58:23,1720184303723,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"Please select this option for this question.|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,9,object-23
18,1720180703726,05/07/2024 11:58:23,1720184303726,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
19,1720180703728,05/07/2024 11:58:23,1720184303728,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£75 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,10,object-12
20,1720180703729,05/07/2024 11:58:23,1720184303729,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£95 for sure,,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
21,1720180703730,05/07/2024 11:58:23,1720184303730,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£95 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,11,object-16
22,1720180703732,05/07/2024 11:58:23,1720184303732,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£80 for sure,,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
23,1720180703733,05/07/2024 11:58:23,1720184303733,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£80 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,12,object-13
24,1720180703734,05/07/2024 11:58:23,1720184303734,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£90 for sure,,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
25,1720180703737,05/07/2024 11:58:23,1720184303737,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£90 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,13,object-15
26,1720180703739,05/07/2024 11:58:23,1720184303739,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£105 for sure,,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
27,1720180703741,05/07/2024 11:58:23,1720184303741,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£105 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,14,object-18
28,1720180703743,05/07/2024 11:58:23,1720184303743,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£120 for sure,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
29,1720180703744,05/07/2024 11:58:23,1720184303744,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£120 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,15,object-21
30,1720180703746,05/07/2024 11:58:23,1720184303746,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£110 for sure,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
31,1720180703747,05/07/2024 11:58:23,1720184303747,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£110 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,16,object-19
32,1720180703748,05/07/2024 11:58:23,1720184303748,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£115 for sure,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
33,1720180703751,05/07/2024 11:58:23,1720184303751,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£115 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,17,object-20
34,1720180703754,05/07/2024 11:58:23,1720184303754,1,05/07/2024 13:58:23,172913,29,questionnaire-x6vn,,38769978,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1917x825,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,,,,,info,,END,,,,,
1,1720181040568,05/07/2024 12:04:00,1720184640568,1,05/07/2024 14:04:00,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,,,,,info,,BEGIN,,,,,
2,1720181208404,05/07/2024 12:06:48,1720184808404,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
3,1720181208404,05/07/2024 12:06:48,1720184808404,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£50 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,2,object-5
4,1720181208405,05/07/2024 12:06:48,1720184808405,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
5,1720181208405,05/07/2024 12:06:48,1720184808405,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£60 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,3,object-9
6,1720181208406,05/07/2024 12:06:48,1720184808406,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
7,1720181208407,05/07/2024 12:06:48,1720184808407,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£70 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,4,object-11
8,1720181208407,05/07/2024 12:06:48,1720184808407,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
9,1720181208408,05/07/2024 12:06:48,1720184808408,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£55 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,5,object-8
10,1720181208409,05/07/2024 12:06:48,1720184808409,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,"A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
11,1720181208409,05/07/2024 12:06:48,1720184808409,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,2,,"£65 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,6,object-10
12,1720181208410,05/07/2024 12:06:48,1720184808410,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£85 for sure,,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
13,1720181208411,05/07/2024 12:06:48,1720184808411,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,quantised,1,,"£85 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,7,object-14
14,1720181208411,05/07/2024 12:06:48,1720184808411,1,05/07/2024 14:06:48,172913,29,questionnaire-x6vn,,38770144,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Risk Aversion Questionnaire with attention check (8),4,B,Consent,eligible,Page 1,1tzszw,1,Which do you prefer?,response,value,£100 for sure,,"£100 for sure|A fair coin flip in which you get £200 if it is heads, £0 if it is tails.",Multiple Choice,8,object-17
