Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Overall impulsiveness,Store: Attentional impulsivity,Store: Motor impulsivity,Store: Non-planning impulsivity
8,1720179000659,05/07/2024 11:30:00,1720182600659,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,4) I think that others won’t approve of me,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
9,1720179000660,05/07/2024 11:30:00,1720182600660,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,4) I think that others won’t approve of me-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
10,1720179000662,05/07/2024 11:30:00,1720182600662,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,5)  I feel like I’m missing out on things because I can’t make up my mind soon enough,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
11,1720179000664,05/07/2024 11:30:00,1720182600664,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,5)  I feel like I’m missing out on things because I can’t make up my mind soon enough-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
12,1720179000667,05/07/2024 11:30:00,1720182600667,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,6) I feel dizzy,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
13,1720179000669,05/07/2024 11:30:00,1720182600669,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,6) I feel dizzy-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
14,1720179000671,05/07/2024 11:30:00,1720182600671,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,7)  My muscles feel weak,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
15,1720179000673,05/07/2024 11:30:00,1720182600673,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,7)  My muscles feel weak-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
16,1720179000676,05/07/2024 11:30:00,1720182600676,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,8) I feel trembly and shaky,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
17,1720179000678,05/07/2024 11:30:00,1720182600678,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,8) I feel trembly and shaky-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
18,1720179000680,05/07/2024 11:30:00,1720182600680,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,9) I picture some future misfortune,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
19,1720179000684,05/07/2024 11:30:00,1720182600684,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,9) I picture some future misfortune-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
20,1720179000687,05/07/2024 11:30:00,1720182600687,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,10) I can’t get some thought out of my mind,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
21,1720179000690,05/07/2024 11:30:00,1720182600690,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,10) I can’t get some thought out of my mind-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
22,1720179000693,05/07/2024 11:30:00,1720182600693,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,11) I have trouble remembering things,Not At All,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
23,1720179000696,05/07/2024 11:30:00,1720182600696,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,11) I have trouble remembering things-quantised,1,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
24,1720179000699,05/07/2024 11:30:00,1720182600699,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,12) Please select A Little for this question,A Little,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
25,1720179000702,05/07/2024 11:30:00,1720182600702,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,12) Please select A Little for this question-quantised,2,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
26,1720179000705,05/07/2024 11:30:00,1720182600705,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,13) My face feels hot,A Little,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
27,1720179000708,05/07/2024 11:30:00,1720182600708,1,05/07/2024 13:30:00,172913,29,questionnaire-mfhw,,38769468,BLIND,11376583,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,960x455,,,0,State-Trait Inventory for Cognitive and Somatic Anxiety - Trait (STICSA-T) (with scoring),4,A,Consent,eligible,Page 1,b76lbd,1,"Below is a list of statements which can be used to describe how people feel. Beside each statement are four options which indicate the degree with which each statement is self-descriptive of mood at this moment. **Please read each statement carefully and select the option which best indicates how you generally feel, that is, how you feel most of the
time.**",response,13) My face feels hot-quantised,2,,1) My heart beats fast|2) My muscles are tense|3) I feel agonized over my problems|4) I think that others won’t approve of me|5)  I feel like I’m missing out on things because I can’t make up my mind soon enough|6) I feel dizzy|7)  My muscles feel weak|8) I feel trembly and shaky|9) I picture some future misfortune|10) I can’t get some thought out of my mind|11) I have trouble remembering things|12) Please select A Little for this question|13) My face feels hot|14) I think that the worst will happen|15) My arms and legs feel stiff|16) My throat feels dry|17) I keep busy to avoid uncomfortable thoughts|18)  I cannot concentrate without irrelevant thoughts intruding|19) My breathing is fast and shallow|20) I worry that I cannot control my thoughts as well as I would like to|21) I have butterflies in the stomach|22) My palms feel clammy,STICSA-T,1,object-2,12,0,0,0
